Ticker,Equity Bond
TH,23.92365649221179
THAR,-240.95912087912086
THFF,12.77925969217816
THRD,-13.600198429471815
THRM,4.900181080389613
THRY,-34.36892718779652
TIL,-116.1637538409598
TILE,4.628096304688675
TIPT,11.106519126211452
TITN,32.83594854813895
TIVC,-351.1226025064191
TKNO,-7.56029127368907
TLF,10.990607250516904
TLPH,-106.91682313918271
TLRY,-156.83850662453557
TLS,-16.214063129449606
TLSI,-36.3192305375787
TMCI,-8.204467801608605
TMDX,-1.1557451201152888
TMUS,4.046006517049054
TNDM,-9.213240757248126
TNFA,-199.43002585004425
TNGX,-32.5062147621403
TNXP,-320.26341356917686
TNYA,-149.17255516203545
TOI,-120.07142227321054
TOMZ,-17.697966212345285
TOWN,6.978360623875611
TPCS,-2.6496220596480886
TPG,1.245290442116365
TPIC,-247.44484095398508
TPST,-73.53064027714461
TRAW,-69.29499115814124
TRDA,2.416959130215477
TREE,-21.203957872972744
TRIN,8.343035933509213
TRIP,5.720099374874593
TRMB,1.9595893118848007
TRMK,8.76345755792881
TRML,-10.571011171574298
TRNR,-1801.1767725645573
TRNS,1.8761622798893218
TROW,9.724593311546514
TRS,5.208555879667958
TRST,12.811928945322364
TRUE,-17.33645886802138
TRUP,-2.265310915683717
TRVI,-7.715515018964844
TSBK,14.388769421976333
TSBX,-587.1344830972705
TSCO,4.912828028776428
TSHA,-35.58011320316232
TSLA,0.8081098681090353
TSSI,0.042805386991508695
TSVT,-162.8347865098763
TTD,0.5053428592768994
TTEC,23.70099085087279
TTEK,4.372948301294252
TTGT,-4.754280120992412
TTMI,0.011956690981181522
TTNP,-184.58903930238404
TTOO,-786.5943228803114
TTSH,4.316185929174652
TTWO,-4.0946888922271985
TURN,-33.92213720542695
TUSK,6.544411649941183
TVGN,-0.02634261534708223
TVTX,-21.371906653858154
TW,3.6960317746876368
TWFG,4.684757642508212
TWIN,9.108115108289475
TWST,-6.4738562682109615
TXG,-16.08949001472136
TXN,4.49421733059839
TXRH,2.9271559791285124
TYGO,-1.3521785466420564
TYRA,-9.864285810597123
TZOO,7.586152098851964
TZUP,-10.760610645183124
UAL,9.824205293406653
UBCP,13.116158710910037
UBFO,16.814795801238514
UBSI,8.63479776755855
UBX,-109.01025254278858
UCTT,-0.6991251340486602
UDMY,-9.704256539514857
UEIC,-71.60024323934606
UFCS,-6.312492188745828
UFPI,9.585360786773329
UFPT,2.593378715253433
UG,6.283877069058043
UGRO,-203.63609844902712
UHG,144.507482331268
UK,-1091.2066927343822
ULBI,7.490823925558514
ULCC,1.731554507387894
ULH,11.004196558040933
ULTA,8.68383704566939
ULY,1097.363766057991
UMBF,7.627050563158698
UNB,9.095650005914433
UNCY,-49.044921448482285
UNIT,-11.816654228442333
UNTY,11.132596949699948
UONE,162.13178071136218
UONEK,64.1228324765047
UPB,-3.858784401780698
UPBD,3.398372056171697
UPLD,-169.5353444756059
UPST,-4.165023417938522
UPWK,2.4009351921832027
UPXI,-365.3681088086965
URBN,4.467182925763685
USAU,-7.8610759003400865
USCB,5.730351460627309
USEG,-36.22636848356718
USGO,-6.881517199245371
USIO,-0.37807556019603605
USLM,2.9556045283008126
UTHR,8.049881439358801
UTMD,10.052401831193034
UVSP,10.212068797902285
VABK,12.182057058783982
VALU,6.454895878026671
VANI,-37.01341667094849
VBFC,1.862324580207094
VBTX,10.132416933549338
VC,11.453990827918686
VCEL,-0.08123200676746044
VCSA,-658.8861997492397
VCTR,6.524945090123316
VCYT,-2.193846066715779
VECO,-1.989238767208886
VEEE,-153.65107987120084
VERA,-4.14849677245015
VERB,-260.8522551383888
VERI,-42.16362909143693
VERU,-106.22113640981776
VERV,-31.380847641030034
VERX,-0.5712863213680086
VGAS,-11.717912116319571
VIAV,2.21617845137181
VICR,3.8228184659907094
VIGL,-81.5121862878665
VINC,-1113.7014987115763
VIR,-45.70526472637403
VIRC,4.593085359262022
VIRT,9.492158305240881
VIRX,-1651.2409196140943
VISL,-186.79641765048447
VITL,1.8439249091703924
VIVK,-26.8679832327901
VKTX,-2.4454352073521797
VLCN,-2405.834629025784
VLGEA,20.05225746508529
VLY,12.078993268563233
VLYPO,8.13638075496438
VLYPP,8.078562020819351
VMCA,5.5668762616776375
VMD,4.591314761314642
VMEO,2.3979601580715006
VNDA,2.522403681911948
VNOM,11.10702414207415
VOR,-70.49116245377162
VOXX,-20.87579652461628
VRA,-95.73158083341401
VRAR,-84.40383669451101
VRCA,-115.38707973843375
VRDN,-15.550313538339623
VREX,5.56552450249723
VRNS,-1.6836680959772559
VRNT,3.5112649345199163
VRPX,-284.648056414837
VRRM,2.015584592651459
VRSK,2.500247623122586
VRSN,4.703865532163987
VRTX,3.615667923935061
VSAT,-13.683081520923096
VSEC,2.729568081857288
VSTM,-34.37857509665789
VTGN,-73.11607952080223
VTRS,1.539776886706616
VTVT,-63.23188237325
VTYX,-145.93014841729993
VUZI,-16.047816873039146
VVOS,-59.13589754038551
VXRT,-51.411016126688395
VYGR,45.933696331508564
VYNE,-81.44171470808382
WABC,16.520018225036736
WAFD,13.555644603797981
WALD,-29.550260848561315
WASH,9.103524094238761
WATT,-216.70208665168408
WAY,-0.9209097213477279
WBA,-64.25082067826746
WBD,-15.498988974765792
WBTN,-8.00776226882701
WDAY,-0.46770345729993357
WDC,-6.917536072121121
WDFC,2.6853132386251044
WEN,9.120010805109462
WERN,6.835267419707303
WEST,-6.3835226156664495
WEYS,12.388900145148012
WFCF,4.635067930103817
WFRD,10.909631067151995
WGS,-9.191039103645785
WHF,8.725937452927718
WHLR,167.11221428734638
WINA,3.858463053440897
WING,1.0631391305545674
WINT,-1462.1727949705005
WINV,-2.515482211602762
WISA,-173.20282062324884
WKHS,-624.1437767223275
WLDN,2.942177338951688
WLFC,5.377798136654438
WMG,13.229922280027772
WMPN,2.6505127011562117
WNEB,10.087357317900253
WOOF,14.347558510184669
WORX,-152.92517884799764
WRAP,-33.950163541600176
WRLD,3.380509953426183
WSBC,8.449081425240948
WSBF,4.2309756817079025
WSC,7.081797796567736
WSFS,11.220214878772254
WTBA,8.113445371444486
WTFC,9.987349545545879
WTFCM,59.82335968398851
WULF,-3.3103357016183126
WVVI,-5.816791717705678
WVVIP,-9.991195185706223
WW,-89.51184098985858
WWD,2.4706564858372424
WYNN,3.110054515942834
XAIR,-228.57495993463942
XBIO,-66.03609046631573
XBIT,-23.951321866587502
XCUR,-52.16112139268676
XEL,4.176852358534363
XELB,-211.6065673821736
XERS,-11.865453974340804
XFOR,-98.77311169312404
XGN,-34.56825713966903
XMTR,-4.069723649585635
XNCR,-9.767308090995735
XOMA,-13.928194415066594
XOS,-314.77057890187734
XPEL,5.941066092734004
XPON,-175.56938583184657
XRAY,-4.5497170985908095
XRX,-2.7175975505905052
XTIA,-219.73380484369582
XWEL,-432.60336576359595
XXII,-2461.6606901220853
YHGJ,-1.4476977958080288
YMAB,-8.032280637245561
YORW,5.499187166361905
YOSH,-60.55256119463692
YOTA,4.40182582770419
YYAI,-433.93917805397234
Z,-1.0544559507698834
ZBIO,-11.890995003702475
ZBRA,1.6771680316789124
ZCAR,-789.7018985921753
ZD,3.3399367090413197
ZEUS,16.314304194740668
ZG,-3.5716278801918
ZI,10.455687248450364
ZIMV,-13.408704773864397
ZION,10.651926516326386
ZM,1.1043568391566703
ZNTL,-231.2716502912587
ZS,-0.5949073914763578
ZUMZ,10.925087422235263
ZVSA,-3158.8928086125725
ZYME,-11.77699569408338
ZYXI,5.109972361504525
